uuid,status,name,address,notes
4ec1a0dd-cf35-3a8a-9526-784bfcfd586a,assigned,"Galiono Garan Sitompul","Jln. Kali No. 836, Administrasi Jakarta Barat 97749, Aceh","Stress Test UUID Data"
bc3876b5-6bfe-3245-b07f-2fde2b35fca2,assigned,"Chelsea Kuswandari S.Kom","Gg. Bak Air No. 355, Bekasi 87776, Jatim","Stress Test UUID Data"
4e4bb505-298a-3cef-9db6-6e99ec77d547,assigned,"Dirja Omar Pradana M.Pd","Jln. Yos Sudarso No. 40, Pontianak 17729, Jabar","Stress Test UUID Data"
4cc4169c-54f0-3072-91ca-f1d0fea4a1ad,assigned,"Betania Haryanti","Ds. Supono No. 205, Medan 84713, Pabar","Stress Test UUID Data"
990def34-2f99-3a06-9d56-20f1bb8f7a11,assigned,"Citra Uyainah M.Ak","Psr. Haji No. 927, Tanjungbalai 78371, Babel","Stress Test UUID Data"
7d3d3d46-db2e-32b4-b9c7-8ec0c0affb0e,assigned,"Emas Wasita","Jln. Jayawijaya No. 823, Cirebon 27595, Papua","Stress Test UUID Data"
d34b975a-19a6-3108-a99b-74b0751996f7,assigned,"Himawan Hutapea","Psr. Gedebage Selatan No. 615, Batu 65744, Banten","Stress Test UUID Data"
20d231ea-2e8f-34df-b81d-133f88410fce,assigned,"Tomi Mahmud Wahyudin S.Pd","Psr. Wora Wari No. 493, Tegal 59387, Bengkulu","Stress Test UUID Data"
f5338ae8-f467-3198-9900-8231c106b7f7,assigned,"Ellis Febi Permata","Dk. Pacuan Kuda No. 714, Pasuruan 97351, Jateng","Stress Test UUID Data"
3ae2d588-98a4-378a-8fad-3d6eb670741f,assigned,"Rini Hassanah S.Pd","Kpg. Elang No. 907, Salatiga 81764, Sulsel","Stress Test UUID Data"
00ee756e-7c34-3f25-8437-f1d1b99f99bd,assigned,"Martana Banawi Tarihoran M.TI.","Jr. Sukabumi No. 463, Padangpanjang 98360, Riau","Stress Test UUID Data"
c425154c-d70e-3966-821d-2271a91c3ad5,assigned,"Perkasa Pandu Mahendra M.TI.","Kpg. Gambang No. 355, Blitar 43805, Sulteng","Stress Test UUID Data"
d810b241-c690-3a87-9c06-bd4738c53b8f,assigned,"Belinda Fujiati","Jr. Bakit  No. 675, Batam 59406, Jambi","Stress Test UUID Data"
767be06f-a75d-3928-ac9c-6f77e836e8d6,assigned,"Eli Mardhiyah","Jln. Sampangan No. 727, Palopo 57000, Lampung","Stress Test UUID Data"
835c03e0-fc08-306e-90e6-38a649317450,assigned,"Zalindra Palastri","Jln. Baranang Siang Indah No. 912, Malang 14245, NTB","Stress Test UUID Data"
30d495e3-1b6d-33db-bda0-894321cd0201,assigned,"Patricia Vanesa Namaga S.Gz","Gg. Lembong No. 844, Depok 91190, Gorontalo","Stress Test UUID Data"
4f565afa-cfa0-3c37-97b7-41bd2563021c,assigned,"Prasetya Wibowo","Psr. Adisucipto No. 794, Padangpanjang 70312, Kepri","Stress Test UUID Data"
1e6c8d92-5f07-3388-9d16-1d71b33627f7,assigned,"Yosef Raden Natsir S.Pt","Jr. Bahagia  No. 430, Banjarmasin 75031, Sultra","Stress Test UUID Data"
8720a81e-7e75-35b4-90c6-fc0d5834e755,assigned,"Pardi Prasasta","Jln. Dipenogoro No. 84, Bima 40473, Sulut","Stress Test UUID Data"
999b05ec-1e0a-359f-99c3-aa948e76f68e,assigned,"Michelle Nasyiah","Jln. Basket No. 746, Tasikmalaya 11377, Aceh","Stress Test UUID Data"
fd0229d0-fc7d-38dc-a78f-a076924e6fb8,assigned,"Tedi Prasetya S.Gz","Jln. M.T. Haryono No. 14, Sungai Penuh 36951, Bali","Stress Test UUID Data"
e6d1f4d7-d383-32a1-a765-b6f6c5f24e04,assigned,"Ifa Hartati M.TI.","Dk. Bacang No. 52, Probolinggo 48292, Kaltara","Stress Test UUID Data"
8bc751ca-d308-32f2-a04f-e111b33d831b,assigned,"Harjo Hendra Maryadi","Ds. Ekonomi No. 745, Madiun 25066, Sumsel","Stress Test UUID Data"
10b2b0ef-0a3f-3b0d-aa87-d9e8f495733a,assigned,"Najwa Safina Safitri S.Gz","Jr. Hayam Wuruk No. 935, Administrasi Jakarta Pusat 31481, Bali","Stress Test UUID Data"
163ffb6b-043c-32b2-be08-d4c4a9f86ca8,assigned,"Tira Rahmawati S.Kom","Ds. Achmad No. 218, Bengkulu 32420, Kalbar","Stress Test UUID Data"
0124e40d-27e9-3033-bf0d-ced635e4b95d,assigned,"Zamira Zelaya Melani","Ki. Kebangkitan Nasional No. 376, Batam 36965, Riau","Stress Test UUID Data"
802b29af-c028-319d-a83c-cee70b12350f,assigned,"Ciaobella Zahra Oktaviani S.I.Kom","Kpg. Veteran No. 934, Solok 45161, Banten","Stress Test UUID Data"
1388980b-aac6-394c-b317-247959c84914,assigned,"Aurora Almira Wulandari M.M.","Ds. Peta No. 496, Ambon 19437, Sumsel","Stress Test UUID Data"
c44e1e71-eead-3a59-bec7-803cbfcab846,assigned,"Chelsea Sudiati","Jr. Pasteur No. 499, Palangka Raya 98790, Sulsel","Stress Test UUID Data"
0fb13684-5c75-356f-bc6b-41d22d6b3197,assigned,"Daruna Ega Hutagalung S.Pd","Psr. Babakan No. 939, Bogor 44401, NTT","Stress Test UUID Data"
f8821a2c-aa35-342b-9bb5-0efc2204e8d5,assigned,"Putu Situmorang M.Farm","Gg. Sumpah Pemuda No. 545, Pontianak 47712, DIY","Stress Test UUID Data"
3c2500e3-63f0-30c3-9e17-37207b305711,assigned,"Agnes Rahayu","Psr. Raya Ujungberung No. 470, Surakarta 69935, Aceh","Stress Test UUID Data"
f0172520-3e1a-3854-933c-bb599301db73,assigned,"Himawan Omar Pangestu M.Ak","Jr. Raden No. 595, Tangerang Selatan 23924, Kalbar","Stress Test UUID Data"
493338fd-4e60-3d3a-86ac-55006fc7182a,assigned,"Yunita Yani Rahimah","Gg. Bayan No. 719, Palu 74464, Sumbar","Stress Test UUID Data"
844ac9b8-71b1-3aa1-aad9-0e26da2d39c6,assigned,"Anastasia Gasti Laksita S.Kom","Ds. Baiduri No. 309, Banjar 90942, DKI","Stress Test UUID Data"
7c6f2206-76c0-3588-b12f-43b19a057839,assigned,"Usyi Mandasari","Dk. Bappenas No. 259, Gunungsitoli 75125, DIY","Stress Test UUID Data"
c2489457-d4ca-3365-bfd7-d9ed497185ce,assigned,"Wardi Wisnu Sinaga","Psr. Lumban Tobing No. 53, Administrasi Jakarta Utara 37455, Sumbar","Stress Test UUID Data"
31f14131-292f-3e91-803e-23c96934bab8,assigned,"Emas Siregar","Kpg. Tentara Pelajar No. 581, Sibolga 78157, Kepri","Stress Test UUID Data"
a45550d6-43ab-3afd-ae92-06633a02df09,assigned,"Alika Wahyuni","Dk. Tambak No. 137, Bengkulu 33256, Kalsel","Stress Test UUID Data"
d5ed8288-439a-31fb-9dc2-1497c4f58821,assigned,"Aurora Hamima Hassanah","Kpg. Kebangkitan Nasional No. 525, Probolinggo 32135, Sulteng","Stress Test UUID Data"
b0a1ea01-68fb-36c0-b0d8-f0763b28b8c2,assigned,"Tasnim Edison Ardianto","Ds. R.E. Martadinata No. 208, Sibolga 59950, Bengkulu","Stress Test UUID Data"
a84bfa17-8a9c-38a4-9344-9c2eea456cea,assigned,"Mujur Hutagalung","Jln. Basmol Raya No. 756, Mataram 99075, Kaltara","Stress Test UUID Data"
a7c6a686-6245-3aff-b357-50d20f7f6fc4,assigned,"Panji Dongoran","Ds. Dipenogoro No. 843, Kediri 99887, NTT","Stress Test UUID Data"
1d76e4d4-05f7-3ca2-83cc-e655c9adf53e,assigned,"Safina Nuraini","Kpg. Imam Bonjol No. 258, Metro 64061, Malut","Stress Test UUID Data"
4f66c638-c010-3689-b53b-4376a24e7cfa,assigned,"Kurnia Megantara M.Farm","Ds. Cikapayang No. 921, Batu 28745, DKI","Stress Test UUID Data"
7a36e7e7-a740-3551-8880-96d81ce2d283,assigned,"Asmuni Winarno","Gg. Cikutra Timur No. 564, Solok 13609, Jabar","Stress Test UUID Data"
15c477ac-a94a-3531-be23-68876e6f2244,assigned,"Ikin Hutasoit","Jr. Sudiarto No. 701, Bima 49487, Kaltara","Stress Test UUID Data"
b600aed5-5dea-3ddf-b0cf-c91357998557,assigned,"Latif Heryanto Maulana","Kpg. Camar No. 914, Administrasi Jakarta Selatan 20021, DKI","Stress Test UUID Data"
fa00ef10-e773-3648-bdbc-da776e69d46d,assigned,"Salsabila Titi Hastuti M.Kom.","Jln. Moch. Yamin No. 231, Pematangsiantar 13428, Sulsel","Stress Test UUID Data"
02a3dd2c-f300-3f3e-9b86-2c28d9f6370b,assigned,"Cager Siregar","Jln. Gambang No. 323, Bukittinggi 88472, Sulsel","Stress Test UUID Data"
1057886b-1ab3-389f-8f41-cf8dafd72606,assigned,"Heryanto Daniswara Hidayat","Kpg. Pattimura No. 593, Tasikmalaya 12516, Kaltara","Stress Test UUID Data"
f5f0b449-0569-3808-b390-b9aaaee4574e,assigned,"Elisa Anita Haryanti","Jr. Gambang No. 590, Palembang 16921, Sultra","Stress Test UUID Data"
1c72c9fe-0c65-3743-a68a-b2dda68799a2,assigned,"Heru Gunawan S.IP","Ki. Bak Mandi No. 874, Administrasi Jakarta Pusat 52099, Gorontalo","Stress Test UUID Data"
a988b8d2-ff34-35e6-833f-a6c94ad9091a,assigned,"Uli Rini Agustina","Ki. Pintu Besar Selatan No. 929, Lhokseumawe 58809, Sulsel","Stress Test UUID Data"
402ab1bc-9847-3304-a1ec-6f655e34bf1a,assigned,"Tirta Saputra","Kpg. Pasteur No. 982, Tarakan 80966, Bali","Stress Test UUID Data"
9db85b80-073f-3764-8043-5b2c77cb84ae,assigned,"Puspa Wahyuni","Jr. Yoga No. 743, Padangpanjang 51835, Sumbar","Stress Test UUID Data"
3de87817-32ab-3e54-b175-1eed4ad58a3f,assigned,"Jasmin Mulyani","Psr. Reksoninten No. 887, Bandar Lampung 79798, DKI","Stress Test UUID Data"
b858f704-0bb7-3f80-a2af-f2ec7bbdd38e,assigned,"Garan Hutapea M.Kom.","Gg. Bank Dagang Negara No. 120, Banda Aceh 94849, Jabar","Stress Test UUID Data"
238d8e21-78be-37ba-901b-3abf4ded2cf6,assigned,"Ifa Keisha Susanti S.Pd","Jr. Salatiga No. 920, Medan 69802, Kalsel","Stress Test UUID Data"
453d992f-3bf8-31c6-889d-1fa5a766e03c,assigned,"Ghani Nababan","Ki. Achmad Yani No. 628, Mojokerto 14602, Aceh","Stress Test UUID Data"
ddce2700-9ec9-3396-b626-786c5999dc06,assigned,"Kiandra Suartini S.T.","Psr. Baing No. 657, Banjarbaru 30358, Sumbar","Stress Test UUID Data"
4116437f-594b-3304-8ba9-ca1eb665457a,assigned,"Gilda Haryanti M.Ak","Gg. Bambon No. 89, Makassar 39790, Sumbar","Stress Test UUID Data"
61172f44-1c9b-3f08-80e3-06f8cda835da,assigned,"Vinsen Habibi","Gg. Bazuka Raya No. 863, Padangsidempuan 49012, Sultra","Stress Test UUID Data"
a21b50e9-dd29-3b7b-9bed-5aadb0ad6c37,assigned,"Darman Najmudin S.Psi","Ki. Imam Bonjol No. 515, Bontang 69129, Pabar","Stress Test UUID Data"
1e1f67c7-6a02-3405-8165-2c2fe926e500,assigned,"Ghaliyati Novitasari","Psr. Mulyadi No. 149, Administrasi Jakarta Selatan 70645, Sulbar","Stress Test UUID Data"
3da7c17a-aee0-31ad-9cf7-2f8599dd976e,assigned,"Umi Novitasari","Gg. Bank Dagang Negara No. 581, Subulussalam 57970, Jateng","Stress Test UUID Data"
cc11b7db-5c7b-3f79-bbcb-396e0b1387ea,assigned,"Nyoman Zulkarnain S.Pt","Psr. Perintis Kemerdekaan No. 605, Cilegon 69788, Sulut","Stress Test UUID Data"
c1e990ac-ad70-3e0d-998d-e803538a0a71,assigned,"Kezia Yuliarti S.Gz","Dk. Bakaru No. 18, Kendari 20335, Jateng","Stress Test UUID Data"
4757e42a-02f1-3d6a-b96d-e236834e3c64,assigned,"Wirda Laras Mandasari","Ds. Baja No. 301, Bekasi 28470, Bengkulu","Stress Test UUID Data"
3a88a679-14e7-3d05-b3b1-0277ab351794,assigned,"Rahmi Kusmawati","Ds. Cokroaminoto No. 554, Kendari 12691, Papua","Stress Test UUID Data"
c197c475-7da5-3362-8419-ac89576c58c0,assigned,"Sadina Hana Mardhiyah","Psr. Ahmad Dahlan No. 348, Administrasi Jakarta Pusat 38326, Lampung","Stress Test UUID Data"
428082b4-a204-3425-9a9c-05689175d795,assigned,"Rini Yuniar","Jln. B.Agam Dlm No. 195, Pontianak 95718, Kalsel","Stress Test UUID Data"
53b3a285-6109-3233-8ef6-686ed459ddb1,assigned,"Rika Laksita","Dk. Gremet No. 651, Parepare 82976, Babel","Stress Test UUID Data"
e9ca5941-dfc1-3f80-9200-50d858266a45,assigned,"Maimunah Padmasari","Jr. Astana Anyar No. 907, Cilegon 12375, Kepri","Stress Test UUID Data"
aaa3455f-dc84-3eb7-af92-2d3a14f7cb3f,assigned,"Koko Dasa Napitupulu","Jr. Radio No. 902, Ambon 34390, Aceh","Stress Test UUID Data"
21f6e041-aa26-3a80-a2d2-c2f411a0e286,assigned,"Hendri Ilyas Hardiansyah M.Farm","Jr. Yogyakarta No. 593, Denpasar 56776, Jabar","Stress Test UUID Data"
1395fe7b-7218-37cb-97ff-29227ef61a4c,assigned,"Najwa Suryatmi","Kpg. Mulyadi No. 877, Yogyakarta 63761, Sulbar","Stress Test UUID Data"
d807ab63-04a6-35f2-959a-c73c4f4eefdd,assigned,"Caturangga Hendra Marbun","Jr. Pahlawan No. 696, Pariaman 34129, Sultra","Stress Test UUID Data"
10192b2f-30ef-3a4e-a3f1-d768237a4e48,assigned,"Mala Wulandari","Kpg. Ters. Buah Batu No. 911, Pekalongan 17473, Sulbar","Stress Test UUID Data"
861a6f27-e320-39a6-ab01-1d4aaf6eb565,assigned,"Edi Lanang Nainggolan S.Farm","Ki. Basoka Raya No. 166, Manado 98490, Maluku","Stress Test UUID Data"
dcc397c3-f9e2-31b7-94c2-8601df86a1ec,assigned,"Anastasia Nurdiyanti","Jln. Wahid No. 222, Tual 32266, Kaltim","Stress Test UUID Data"
c368c61e-b013-390c-96aa-2c8c569c9a5d,assigned,"Endah Puput Rahimah M.Kom.","Ki. Raya Ujungberung No. 134, Probolinggo 39220, Kalsel","Stress Test UUID Data"
ed85899b-25c3-3929-9065-16c38dce85a2,assigned,"Luluh Siregar M.M.","Gg. Pasir Koja No. 421, Administrasi Jakarta Pusat 87512, Kalbar","Stress Test UUID Data"
6c8b7cea-cd2a-37cf-80ac-a56dce83d737,assigned,"Margana Cagak Marpaung S.Kom","Ki. Nangka No. 833, Lhokseumawe 81325, Gorontalo","Stress Test UUID Data"
9edecfbd-af68-321d-9f61-cda04eabfa94,assigned,"Olivia Vanesa Mayasari S.Farm","Jln. Batako No. 150, Denpasar 67641, Lampung","Stress Test UUID Data"
9d779d4b-32f9-392b-8d5e-9ddb04bceb03,assigned,"Argono Saputra M.Ak","Gg. Ikan No. 801, Parepare 48600, Sumsel","Stress Test UUID Data"
81b690f1-8875-397a-8348-db0f97d70743,assigned,"Cinthia Endah Mandasari S.Psi","Dk. Ronggowarsito No. 227, Tidore Kepulauan 47483, Jabar","Stress Test UUID Data"
e65aaad1-b6a4-342f-823b-f16a430ddbb7,assigned,"Paulin Ellis Rahmawati","Ki. Astana Anyar No. 709, Bekasi 88820, Kaltim","Stress Test UUID Data"
db3ec3ae-ac07-3f75-8e21-1d591a343423,assigned,"Martani Wijaya S.Kom","Kpg. Villa No. 614, Tangerang Selatan 29268, DKI","Stress Test UUID Data"
41a93511-de83-3e50-9db8-24293b20b1a7,assigned,"Ghaliyati Usamah","Dk. Jaksa No. 487, Binjai 52209, Jambi","Stress Test UUID Data"
9542115a-9546-3be7-a192-b4e290c04417,assigned,"Kayla Yulianti","Ki. Asia Afrika No. 506, Sorong 43518, NTT","Stress Test UUID Data"
fd0c85d6-0a86-3f01-8186-1bed3411fb7a,assigned,"Farah Kamila Wijayanti","Psr. Agus Salim No. 980, Probolinggo 22901, Lampung","Stress Test UUID Data"
b32efbc6-0795-3fa3-94c8-9d3a4318902b,assigned,"Zahra Wirda Sudiati","Jln. Ir. H. Juanda No. 558, Tasikmalaya 28733, Jambi","Stress Test UUID Data"
1e59f002-3539-3257-91ad-9ac0c4c4ae07,assigned,"Kariman Prasetya","Psr. Banal No. 912, Bontang 17110, NTT","Stress Test UUID Data"
fb44c455-989e-3ad6-938e-2170c87f1abd,assigned,"Cemani Jailani","Jr. Sunaryo No. 499, Pagar Alam 46316, Malut","Stress Test UUID Data"
1318ba65-ba9e-357c-8be4-7101375b8a13,assigned,"Lala Hartati","Jr. Monginsidi No. 817, Kendari 49401, Gorontalo","Stress Test UUID Data"
0be6f75c-e38e-3938-bfa9-59ca5ee7d5ed,assigned,"Hartana Gaman Salahudin","Psr. Banda No. 186, Pematangsiantar 44161, NTB","Stress Test UUID Data"
04afa5ca-42c5-30a9-ad23-1ca255271fd6,assigned,"Jayeng Wasita","Ki. Peta No. 713, Ambon 53495, NTT","Stress Test UUID Data"
9159abc1-692f-308e-8335-60096406fc9a,assigned,"Galar Situmorang S.Ked","Jr. Rajawali No. 624, Palopo 74464, Bengkulu","Stress Test UUID Data"
92a754b2-1bc9-36e5-81c2-e14532d87fc1,assigned,"Sidiq Maryadi","Dk. Bakin No. 259, Administrasi Jakarta Utara 95580, Sumsel","Stress Test UUID Data"
0f953693-9e4c-3071-bfc5-e2095415cb2d,assigned,"Padma Pertiwi","Ki. Qrisdoren No. 306, Manado 36247, Bengkulu","Stress Test UUID Data"
f9e888c8-750e-335a-9500-51c83b77696c,assigned,"Rahmi Shania Palastri M.Pd","Kpg. Ters. Pasir Koja No. 619, Metro 89277, Kalbar","Stress Test UUID Data"
4e98e6a4-8f93-3d29-a56f-e62d6cbf32f7,assigned,"Wani Riyanti S.Gz","Psr. Gotong Royong No. 314, Tebing Tinggi 12204, Sulut","Stress Test UUID Data"
bf247eeb-f1e1-3951-8408-328078a16357,assigned,"Sakura Lili Aryani S.Kom","Kpg. BKR No. 441, Tasikmalaya 62617, Kalsel","Stress Test UUID Data"
492ad86a-a649-3faa-a1f2-c183388c4aca,assigned,"Putri Palastri","Psr. Sugiono No. 630, Tangerang 82475, NTB","Stress Test UUID Data"
80e6014b-f505-366e-bb96-6188e75729f6,assigned,"Dinda Puspita","Jr. Ciwastra No. 830, Binjai 81465, DIY","Stress Test UUID Data"
0ea44186-1da1-3b0b-b0be-f1803f6df2de,assigned,"Citra Puspasari","Jln. Bayam No. 910, Bandar Lampung 45774, Bali","Stress Test UUID Data"
15f1df78-d2c1-30be-85e0-6b1dd9b127d0,assigned,"Talia Riyanti","Kpg. Diponegoro No. 893, Cilegon 28979, Banten","Stress Test UUID Data"
b3f9e053-62ce-3ffe-90ef-7d2a723c0b9d,assigned,"Yunita Suryatmi","Dk. Setia Budi No. 745, Bitung 90358, Kepri","Stress Test UUID Data"
2022b701-cbc4-312b-8f01-c1b11330d387,assigned,"Clara Pudjiastuti","Jr. Kusmanto No. 629, Bandar Lampung 97253, NTT","Stress Test UUID Data"
8172f377-f10e-3f84-a9a0-90b256f2dd09,assigned,"Waluyo Zulkarnain","Gg. Achmad Yani No. 909, Binjai 85520, Lampung","Stress Test UUID Data"
1663acd6-4bd7-39ef-ad0f-2af995ddd07e,assigned,"Vinsen Adhiarja Pradipta S.Kom","Kpg. Salak No. 185, Denpasar 13036, Jateng","Stress Test UUID Data"
1e8bda72-6b94-365d-bf6e-6114e13ae208,assigned,"Bella Chelsea Anggraini","Ki. Kyai Mojo No. 743, Surabaya 20672, Maluku","Stress Test UUID Data"
98f31bbd-1807-3193-bca1-65925ddce457,assigned,"Arsipatra Uwais S.E.I","Ki. Moch. Ramdan No. 552, Malang 57952, Riau","Stress Test UUID Data"
33dd8fea-fb96-3aa3-ad28-ce7aec6d8af7,assigned,"Hendri Karta Mustofa S.Ked","Kpg. Flora No. 113, Magelang 85822, Banten","Stress Test UUID Data"
130233c7-4949-3dc5-96b6-1de9ffc58450,assigned,"Jaka Dabukke S.IP","Ki. K.H. Maskur No. 181, Singkawang 21213, NTB","Stress Test UUID Data"
6fa7f600-01cb-3d27-96fe-dd816d6772d7,assigned,"Nadine Kuswandari","Gg. Ters. Pasir Koja No. 288, Tanjungbalai 20366, Sulsel","Stress Test UUID Data"
ba83e469-9201-38b2-a10c-c10592cdf4b1,assigned,"Atma Kuswoyo S.Sos","Kpg. Ujung No. 238, Administrasi Jakarta Timur 75940, Lampung","Stress Test UUID Data"
fa873dbf-13b2-33cc-9626-1fbe9282aaa4,assigned,"Prakosa Saefullah","Jln. Abdul. Muis No. 83, Sorong 34786, Kalbar","Stress Test UUID Data"
53fbead5-a2f9-36f1-8529-c9bb25eb42bb,assigned,"Mahmud Saefullah","Ki. Baha No. 467, Bitung 80204, Jabar","Stress Test UUID Data"
cd93c7e7-d201-337f-9b60-fe3c04b433fc,assigned,"Dirja Najmudin","Ki. Elang No. 917, Probolinggo 29991, NTT","Stress Test UUID Data"
71e83e58-8995-3947-8f57-78d8eaad6cd1,assigned,"Iriana Lailasari S.T.","Ds. Bazuka Raya No. 980, Mojokerto 91657, Papua","Stress Test UUID Data"
db9db265-521d-339a-821c-b7874b8a4538,assigned,"Artanto Sihotang M.Pd","Ds. Flores No. 822, Administrasi Jakarta Timur 36263, Sumut","Stress Test UUID Data"
862cb03e-7795-338a-91d1-22f78f87aa59,assigned,"Prakosa Caket Lazuardi","Psr. Pasteur No. 840, Prabumulih 53119, Sumsel","Stress Test UUID Data"
eb44546c-d7f4-3a4d-89af-4dca5278938c,assigned,"Maimunah Permata","Gg. Supono No. 344, Malang 25982, Banten","Stress Test UUID Data"
1a521a65-04c4-3916-a194-cd92a4660186,assigned,"Hasna Melani","Kpg. Sukajadi No. 154, Bandung 34058, Babel","Stress Test UUID Data"
3871f2e4-9ecc-39b7-92e1-44a76c6c9253,assigned,"Eka Widiastuti","Ds. Fajar No. 543, Cirebon 61699, Kalsel","Stress Test UUID Data"
e196ceac-6e2e-377f-af8a-d35d0babf58a,assigned,"Ira Wahyuni M.Pd","Ds. Pasteur No. 29, Pematangsiantar 39210, Jateng","Stress Test UUID Data"
de1474ca-4aa3-3741-b01d-64600c44f72c,assigned,"Padma Cornelia Maryati","Ki. Otto No. 503, Tangerang 88059, Kepri","Stress Test UUID Data"
e9aff4aa-aab8-3d46-aa1b-d1ce60afc506,assigned,"Rahmi Mardhiyah","Ds. Juanda No. 946, Palu 34888, Aceh","Stress Test UUID Data"
92f63f0a-debc-33f6-a216-9dcdce854b8a,assigned,"Pandu Damanik","Jr. Baan No. 539, Banjarmasin 85976, Pabar","Stress Test UUID Data"
63de2dbe-06d6-3807-82b8-152b1535fa90,assigned,"Ika Prastuti","Ds. Kyai Mojo No. 538, Solok 76894, Sulsel","Stress Test UUID Data"
5a9c9048-6480-3891-8d0a-77217e2c9a52,assigned,"Puput Zelda Laksmiwati","Gg. Haji No. 131, Tual 29947, Sultra","Stress Test UUID Data"
71e98710-afad-3dc1-a735-584af36219e6,assigned,"Makuta Saputra","Dk. Kali No. 599, Bengkulu 60974, Sulsel","Stress Test UUID Data"
54d5d0fe-d87a-3b92-a029-904138ad4c87,assigned,"Yono Labuh Situmorang M.TI.","Ds. Flores No. 85, Bitung 53885, Bali","Stress Test UUID Data"
c182cc47-a4b5-3f69-b5f8-0bfdb75cf584,assigned,"Martana Zulkarnain","Jr. Rajawali Barat No. 696, Banjar 30559, DIY","Stress Test UUID Data"
085aae50-1b9a-3142-8ff0-bc608a7f92fc,assigned,"Taswir Nugroho","Ds. Honggowongso No. 414, Palu 74945, Sumbar","Stress Test UUID Data"
cc36d8ae-7a23-31ac-b350-bc755fc3b7ed,assigned,"Humaira Permata","Psr. Bakit  No. 235, Palopo 75427, Papua","Stress Test UUID Data"
9fc4b837-04de-303d-9e04-4e1d26afc351,assigned,"Hana Mala Utami S.Ked","Ki. Adisucipto No. 967, Singkawang 90441, Sumut","Stress Test UUID Data"
465caa81-c41f-3aae-bfbc-b8e29dbc2355,assigned,"Harja Prasetyo","Dk. Ujung No. 81, Yogyakarta 24479, Gorontalo","Stress Test UUID Data"
1f3b6fc8-5c27-374f-95b7-15d03d046693,assigned,"Vera Yunita Zulaika S.IP","Psr. Raya Setiabudhi No. 31, Medan 12765, Babel","Stress Test UUID Data"
91edee67-4182-3759-8f4d-3b44f2e3643e,assigned,"Maimunah Rahayu Fujiati","Gg. Abdul. Muis No. 470, Gorontalo 46701, Kaltara","Stress Test UUID Data"
1c8baa5c-37af-3fa4-af6b-7616ba040c36,assigned,"Ghani Maheswara","Jln. Bakti No. 290, Bandung 41151, Babel","Stress Test UUID Data"
39dc9d02-6fdd-324b-9f42-b4532ff27ab9,assigned,"Halim Januar S.IP","Ki. Baranang No. 675, Kendari 13441, Kaltara","Stress Test UUID Data"
5964b5c3-36ff-34ee-b592-826996f11180,assigned,"Maryadi Salahudin S.Sos","Jr. Baja No. 80, Bau-Bau 40229, Kalsel","Stress Test UUID Data"
e07f82c5-d942-3501-8610-e0b2573ddb05,assigned,"Cakrabuana Nababan","Dk. Madrasah No. 532, Bitung 60645, Kaltara","Stress Test UUID Data"
1ea476a0-5c04-3a17-b27d-d3b884eabfeb,assigned,"Jindra Usman Permadi","Ki. Raya Ujungberung No. 384, Mojokerto 64189, Kaltim","Stress Test UUID Data"
f0641c3c-ebc5-3b1b-90de-14cee7e95d22,assigned,"Maria Aisyah Usada S.I.Kom","Dk. Reksoninten No. 558, Bandar Lampung 51073, Banten","Stress Test UUID Data"
04f83e49-cd75-3f85-965d-d552afcd0eb6,assigned,"Syahrini Kuswandari","Psr. R.E. Martadinata No. 995, Bandar Lampung 82482, Bengkulu","Stress Test UUID Data"
c35fd72e-5f38-38e7-a544-c1aa4d13f9ef,assigned,"Umar Napitupulu","Ki. Bahagia No. 173, Makassar 95953, Aceh","Stress Test UUID Data"
858666ae-bf43-32a2-b690-7465016f64ec,assigned,"Usman Saputra","Dk. Laswi No. 278, Sawahlunto 57411, Sulteng","Stress Test UUID Data"
0910a0ea-c21a-32d3-b13b-66ccdd600305,assigned,"Ibun Winarno S.E.I","Ds. Kalimantan No. 197, Surabaya 66380, Kaltara","Stress Test UUID Data"
7f247ea4-a798-3959-b3d0-a9556e495845,assigned,"Rahmi Hastuti","Jr. Wahid No. 484, Padangsidempuan 44257, Sulsel","Stress Test UUID Data"
e082fba3-7bca-3188-b927-ebd300b6782c,assigned,"Zamira Kayla Pudjiastuti S.E.","Ki. Pasirkoja No. 674, Mataram 99059, Kalbar","Stress Test UUID Data"
12674017-b819-3242-a8fe-de183f9f2330,assigned,"Nabila Wijayanti S.Sos","Jln. Cemara No. 854, Padang 89001, Sumut","Stress Test UUID Data"
45fc72a3-f87d-3b06-9cff-3eb0287bcf6e,assigned,"Najwa Titin Pertiwi S.E.","Jln. Nakula No. 822, Payakumbuh 27634, Sumsel","Stress Test UUID Data"
89717471-ec21-34c6-aea1-962f75771ab4,assigned,"Dasa Budiyanto","Dk. Ir. H. Juanda No. 85, Solok 58137, Gorontalo","Stress Test UUID Data"
e2615994-3c68-3d32-a306-0e34b377ffb8,assigned,"Lasmanto Saragih","Jln. Peta No. 76, Tangerang Selatan 79985, Jateng","Stress Test UUID Data"
bbfafe0d-97a8-3480-86e5-dabe5db86ff3,assigned,"Rahayu Lailasari","Kpg. Soekarno Hatta No. 386, Padang 88905, Kepri","Stress Test UUID Data"
