external_id,status,name,address,notes
P-00225,assigned,"Cindy Rahayu","Ki. Kusmanto No. 901, Singkawang 53336, Pabar","Generated Static Data"
P-00226,assigned,"Candra Hidayanto","Dk. Ters. Pasir Koja No. 265, Tegal 31457, Bali","Generated Static Data"
P-00227,assigned,"Manah Wibisono","Jr. Sutoyo No. 883, Balikpapan 61027, Maluku","Generated Static Data"
P-00228,assigned,"Luluh Simanjuntak","Gg. Merdeka No. 732, Medan 12565, Jabar","Generated Static Data"
P-00229,assigned,"Kamaria Yolanda","Dk. Kebonjati No. 685, Administrasi Jakarta Selatan 40089, NTB","Generated Static Data"
P-00230,assigned,"Zamira Prastuti","Jr. Pasir Koja No. 266, Probolinggo 66758, Sulteng","Generated Static Data"
P-00231,assigned,"Indah Tina Pratiwi S.E.","Jln. Bayam No. 648, Sungai Penuh 57616, Jabar","Generated Static Data"
P-00232,assigned,"Zahra Kusmawati","Dk. Mulyadi No. 535, Magelang 52025, Kalbar","Generated Static Data"
P-00233,assigned,"Gadang Johan Haryanto S.Pd","Dk. Basuki Rahmat  No. 825, Palopo 65376, Bali","Generated Static Data"
P-00234,assigned,"Raina Kiandra Padmasari","Dk. Basoka No. 213, Kediri 87579, Riau","Generated Static Data"
P-00235,assigned,"Adiarja Marbun","Ki. K.H. Maskur No. 111, Samarinda 96001, Aceh","Generated Static Data"
P-00236,assigned,"Eva Wastuti","Dk. Laksamana No. 624, Bandung 75869, Sulsel","Generated Static Data"
P-00237,assigned,"Diah Puspasari","Jr. Yos No. 165, Pekanbaru 92693, NTT","Generated Static Data"
P-00238,assigned,"Alika Ina Puspasari","Jr. Bahagia No. 411, Batu 98695, Papua","Generated Static Data"
P-00239,assigned,"Hani Ami Hariyah S.T.","Psr. Bakti No. 174, Yogyakarta 48626, Sumut","Generated Static Data"
P-00240,assigned,"Amalia Kania Fujiati M.Farm","Jln. Otto No. 246, Denpasar 35486, Kepri","Generated Static Data"
P-00241,assigned,"Nardi Megantara","Ds. Sumpah Pemuda No. 546, Kotamobagu 89941, Bengkulu","Generated Static Data"
P-00242,assigned,"Ellis Hafshah Kuswandari","Dk. Nanas No. 871, Kotamobagu 47157, Jambi","Generated Static Data"
P-00243,assigned,"Heru Gunawan S.IP","Ki. Bak Mandi No. 874, Administrasi Jakarta Pusat 52099, Gorontalo","Generated Static Data"
P-00244,assigned,"Raisa Lestari","Jr. Yogyakarta No. 432, Cimahi 35995, NTT","Generated Static Data"
P-00245,assigned,"Agnes Oktaviani M.Ak","Ds. Rajiman No. 221, Cilegon 16432, Sultra","Generated Static Data"
P-00246,assigned,"Hardana Suwarno","Jr. Bara Tambar No. 697, Cilegon 40236, Aceh","Generated Static Data"
P-00247,assigned,"Lurhur Lazuardi","Ds. Kali No. 266, Tangerang 21067, Papua","Generated Static Data"
P-00248,assigned,"Tedi Suwarno","Ki. Tentara Pelajar No. 905, Pangkal Pinang 98068, Malut","Generated Static Data"
P-00249,assigned,"Oliva Melani M.Farm","Dk. Basoka No. 954, Padangpanjang 65685, Kepri","Generated Static Data"
P-00250,assigned,"Artawan Ardianto","Jr. Salatiga No. 920, Medan 69802, Kalsel","Generated Static Data"
P-00251,assigned,"Bella Rahayu","Jr. Madrasah No. 483, Administrasi Jakarta Utara 16258, Sumbar","Generated Static Data"
P-00252,assigned,"Gilda Pratiwi S.Pd","Jln. Rajiman No. 984, Pariaman 12539, Bali","Generated Static Data"
P-00253,assigned,"Rahmi Suryatmi S.Ked","Kpg. Ir. H. Juanda No. 282, Madiun 72506, Riau","Generated Static Data"
P-00254,assigned,"Rafi Mahendra","Ki. Jend. Sudirman No. 645, Denpasar 60413, Jabar","Generated Static Data"
P-00255,assigned,"Ibun Raditya Simanjuntak M.Farm","Psr. Babakan No. 700, Padang 23090, Bali","Generated Static Data"
P-00256,assigned,"Cinta Titin Yuliarti","Dk. Sampangan No. 525, Sorong 86582, Lampung","Generated Static Data"
P-00257,assigned,"Kawaya Saefullah","Jr. B.Agam Dlm No. 943, Makassar 83641, Sumbar","Generated Static Data"
P-00258,assigned,"Lili Padmasari","Kpg. Raden No. 404, Solok 40749, Kalsel","Generated Static Data"
P-00259,assigned,"Nyoman Zulkarnain S.Pt","Psr. Perintis Kemerdekaan No. 605, Cilegon 69788, Sulut","Generated Static Data"
P-00260,assigned,"Gabriella Puspa Hastuti S.Psi","Jr. Basuki No. 83, Batu 86672, Malut","Generated Static Data"
P-00261,assigned,"Ratih Purwanti","Psr. Supomo No. 268, Denpasar 54798, Babel","Generated Static Data"
P-00262,assigned,"Ibrahim Johan Mandala S.IP","Ki. Elang No. 633, Tegal 77772, Aceh","Generated Static Data"
P-00263,assigned,"Zahra Kusmawati S.H.","Gg. Kartini No. 511, Administrasi Jakarta Pusat 27703, NTT","Generated Static Data"
P-00264,assigned,"Erik Artanto Maryadi","Kpg. Gambang No. 156, Batu 23354, Sulut","Generated Static Data"
P-00265,assigned,"Juli Nabila Winarsih M.Farm","Gg. Pahlawan No. 769, Serang 90119, Riau","Generated Static Data"
P-00266,assigned,"Darijan Niyaga Prasetyo M.TI.","Jr. Kyai Mojo No. 738, Kendari 17775, DKI","Generated Static Data"
P-00267,assigned,"Jumari Dabukke S.Pd","Jr. Sutoyo No. 676, Payakumbuh 81880, Sulut","Generated Static Data"
P-00268,assigned,"Fitriani Handayani","Dk. B.Agam Dlm No. 300, Lubuklinggau 40069, Maluku","Generated Static Data"
P-00269,assigned,"Asman Nardi Kurniawan","Kpg. Dipatiukur No. 206, Makassar 21104, Kalbar","Generated Static Data"
P-00270,assigned,"Najwa Suryatmi","Kpg. Mulyadi No. 877, Yogyakarta 63761, Sulbar","Generated Static Data"
P-00271,assigned,"Zulaikha Puti Wastuti","Jln. Baung No. 898, Pematangsiantar 70341, Bengkulu","Generated Static Data"
P-00272,assigned,"Elma Purnawati","Ds. Abdul Muis No. 794, Palopo 85852, Gorontalo","Generated Static Data"
P-00273,assigned,"Jayadi Purwadi Napitupulu","Kpg. Arifin No. 787, Yogyakarta 66178, Maluku","Generated Static Data"
P-00274,assigned,"Lasmanto Dongoran S.Ked","Ki. Reksoninten No. 313, Kediri 36166, Sumut","Generated Static Data"
P-00275,assigned,"Lasmono Rajasa","Gg. Flores No. 514, Depok 78132, Malut","Generated Static Data"
P-00276,assigned,"Kamal Rajasa M.M.","Gg. Pahlawan No. 255, Bandung 47541, Jambi","Generated Static Data"
P-00277,assigned,"Victoria Cinta Melani","Dk. Salatiga No. 840, Blitar 11629, Sultra","Generated Static Data"
P-00278,assigned,"Embuh Margana Siregar","Jln. Surapati No. 652, Bima 68582, Kalsel","Generated Static Data"
P-00279,assigned,"Baktiono Nasab Pratama","Dk. Eka No. 628, Denpasar 62347, Malut","Generated Static Data"
P-00280,assigned,"Prabu Pratama","Jr. Raden No. 46, Tanjung Pinang 30408, Jabar","Generated Static Data"
P-00281,assigned,"Daniswara Tasdik Natsir","Psr. Baabur Royan No. 255, Banda Aceh 43110, Sulsel","Generated Static Data"
P-00282,assigned,"Hendra Utama Anggriawan M.Ak","Psr. Baan No. 805, Tasikmalaya 91134, NTB","Generated Static Data"
P-00283,assigned,"Ira Laksmiwati","Jln. Sukajadi No. 550, Kupang 55784, Kalbar","Generated Static Data"
P-00284,assigned,"Martani Wijaya S.Kom","Kpg. Villa No. 614, Tangerang Selatan 29268, DKI","Generated Static Data"
P-00285,assigned,"Pandu Wijaya","Jr. Basuki Rahmat  No. 941, Gunungsitoli 34989, Sulut","Generated Static Data"
P-00286,assigned,"Mahfud Upik Prabowo","Dk. Bata Putih No. 137, Binjai 35806, NTT","Generated Static Data"
P-00287,assigned,"Belinda Cici Oktaviani","Kpg. Honggowongso No. 220, Kupang 88536, NTB","Generated Static Data"
P-00288,assigned,"Bakiadi Waskita S.Psi","Dk. Camar No. 880, Singkawang 71031, NTB","Generated Static Data"
P-00289,assigned,"Alika Astuti","Kpg. Banal No. 390, Singkawang 72410, Lampung","Generated Static Data"
P-00290,assigned,"Kawaya Saptono S.Kom","Ki. W.R. Supratman No. 38, Parepare 65695, Kalbar","Generated Static Data"
P-00291,assigned,"Zalindra Puspita","Ds. Supono No. 192, Ambon 45936, Kalbar","Generated Static Data"
P-00292,assigned,"Rudi Sirait","Gg. Imam Bonjol No. 234, Malang 57168, Bali","Generated Static Data"
P-00293,assigned,"Hartana Gaman Salahudin","Psr. Banda No. 186, Pematangsiantar 44161, NTB","Generated Static Data"
P-00294,assigned,"Puput Hariyah","Gg. Aceh No. 53, Ternate 53253, Malut","Generated Static Data"
P-00295,assigned,"Humaira Yuliarti","Gg. Arifin No. 379, Yogyakarta 36208, Sumut","Generated Static Data"
P-00296,assigned,"Cici Paramita Hariyah M.Pd","Ki. Muwardi No. 638, Dumai 71735, Malut","Generated Static Data"
P-00297,assigned,"Irma Rahmawati","Jln. Ir. H. Juanda No. 307, Samarinda 89772, Kaltim","Generated Static Data"
P-00298,assigned,"Ilsa Vanya Melani S.H.","Psr. Jaksa No. 459, Administrasi Jakarta Timur 10597, Papua","Generated Static Data"
P-00299,assigned,"Mila Yulianti M.Farm","Kpg. Suryo No. 661, Pasuruan 81167, Lampung","Generated Static Data"
P-00300,assigned,"Faizah Yuniar","Ki. Cemara No. 548, Bandung 35914, Malut","Generated Static Data"
P-00301,assigned,"Lili Aryani","Jr. Soekarno Hatta No. 198, Dumai 59055, Jatim","Generated Static Data"
P-00302,assigned,"Eka Titin Hastuti S.I.Kom","Psr. Laswi No. 333, Tangerang 62260, Malut","Generated Static Data"
P-00303,assigned,"Oliva Mulyani","Jr. Soekarno Hatta No. 428, Cirebon 80377, Aceh","Generated Static Data"
P-00304,assigned,"Opung Winarno","Ki. Sutami No. 960, Pekanbaru 18482, Sulteng","Generated Static Data"
P-00305,assigned,"Harjasa Megantara","Jln. Bakau Griya Utama No. 875, Tomohon 92217, Sultra","Generated Static Data"
P-00306,assigned,"Harsaya Maulana","Psr. HOS. Cjokroaminoto (Pasirkaliki) No. 112, Tangerang Selatan 32831, Kalteng","Generated Static Data"
P-00307,assigned,"Sakura Prastuti S.T.","Ki. Gegerkalong Hilir No. 497, Administrasi Jakarta Barat 26240, Sumut","Generated Static Data"
P-00308,assigned,"Bagas Prakasa","Ds. M.T. Haryono No. 594, Palangka Raya 92202, Jateng","Generated Static Data"
P-00309,assigned,"Iriana Kuswandari S.Kom","Psr. Nangka No. 290, Surakarta 68802, Bali","Generated Static Data"
P-00310,assigned,"Ajeng Yuliarti","Ds. Abdullah No. 302, Banda Aceh 70602, Bali","Generated Static Data"
P-00311,assigned,"Genta Salwa Wastuti M.TI.","Psr. Setia Budi No. 572, Banjar 17605, NTB","Generated Static Data"
P-00312,assigned,"Fitriani Maryati","Jln. Baranang Siang No. 161, Kotamobagu 33919, Sumbar","Generated Static Data"
P-00313,assigned,"Nardi Napitupulu S.Pt","Kpg. Ahmad Dahlan No. 161, Malang 76494, Sulteng","Generated Static Data"
P-00314,assigned,"Maida Yolanda","Ki. Fajar No. 46, Gunungsitoli 57360, Papua","Generated Static Data"
P-00315,assigned,"Eja Haryanto","Jln. Sutarto No. 803, Tarakan 40145, Sulbar","Generated Static Data"
P-00316,assigned,"Wadi Sihombing","Jln. Untung Suropati No. 509, Bontang 68223, Jambi","Generated Static Data"
P-00317,assigned,"Purwadi Jailani","Ds. Radio No. 10, Salatiga 38883, Kepri","Generated Static Data"
P-00318,assigned,"Zaenab Usamah S.I.Kom","Gg. Cihampelas No. 392, Mojokerto 21504, DKI","Generated Static Data"
P-00319,assigned,"Rendy Wibowo","Kpg. Lada No. 478, Batam 87848, Kaltara","Generated Static Data"
P-00320,assigned,"Ismail Wijaya","Jln. Baabur Royan No. 849, Surakarta 42041, Sulsel","Generated Static Data"
P-00321,assigned,"Nurul Winarsih","Gg. Bambon No. 636, Sawahlunto 65699, Jabar","Generated Static Data"
P-00322,assigned,"Maida Alika Mulyani","Ki. Radio No. 747, Lubuklinggau 27971, Jatim","Generated Static Data"
P-00323,assigned,"Marsito Balamantri Manullang S.Ked","Dk. Urip Sumoharjo No. 334, Magelang 80931, Lampung","Generated Static Data"
P-00324,assigned,"Ami Yuliarti","Ds. Imam Bonjol No. 572, Probolinggo 54388, Sultra","Generated Static Data"
P-00325,assigned,"Violet Haryanti M.Ak","Gg. Supono No. 344, Malang 25982, Banten","Generated Static Data"
P-00326,assigned,"Hendra Suryono S.Psi","Jln. Sukabumi No. 911, Bitung 54707, NTB","Generated Static Data"
P-00327,assigned,"Ulva Puspasari","Psr. Laswi No. 157, Administrasi Jakarta Utara 61667, Kaltara","Generated Static Data"
P-00328,assigned,"Restu Ida Rahayu S.I.Kom","Dk. Katamso No. 363, Tidore Kepulauan 93398, Banten","Generated Static Data"
P-00329,assigned,"Cengkal Mahesa Pranowo M.TI.","Ds. Bass No. 363, Bontang 82774, Sumsel","Generated Static Data"
P-00330,assigned,"Suci Safitri M.Pd","Jr. Barasak No. 932, Banjarmasin 57208, Jatim","Generated Static Data"
P-00331,assigned,"Satya Budiman","Gg. Lumban Tobing No. 89, Serang 78877, Kaltim","Generated Static Data"
P-00332,assigned,"Wani Ina Zulaika S.Gz","Ki. Warga No. 596, Bogor 20694, Kaltim","Generated Static Data"
P-00333,assigned,"Karimah Namaga","Ki. Ciwastra No. 495, Bitung 24374, Babel","Generated Static Data"
P-00334,assigned,"Bahuraksa Pradana","Kpg. Kyai Gede No. 873, Solok 37417, NTT","Generated Static Data"
P-00335,assigned,"Gaiman Galuh Sitorus","Dk. Ketandan No. 223, Tegal 36148, Sulbar","Generated Static Data"
P-00336,assigned,"Yono Labuh Situmorang M.TI.","Ds. Flores No. 85, Bitung 53885, Bali","Generated Static Data"
P-00337,assigned,"Rina Raisa Hariyah S.H.","Jr. Rajawali Barat No. 696, Banjar 30559, DIY","Generated Static Data"
P-00338,assigned,"Raden Sirait","Jr. Dewi Sartika No. 585, Gorontalo 90796, Jateng","Generated Static Data"
P-00339,assigned,"Uli Wahyuni","Kpg. Ters. Kiaracondong No. 641, Langsa 16540, Sumut","Generated Static Data"
P-00340,assigned,"Agnes Aryani","Ds. Surapati No. 622, Kendari 80957, Jabar","Generated Static Data"
P-00341,assigned,"Ulya Kuswandari S.Gz","Jln. M.T. Haryono No. 273, Langsa 20995, Kepri","Generated Static Data"
P-00342,assigned,"Asmadi Hairyanto Winarno S.IP","Psr. Ketandan No. 83, Salatiga 91253, Bali","Generated Static Data"
P-00343,assigned,"Titi Karimah Kusmawati M.Pd","Jr. Sutarjo No. 649, Samarinda 30950, Bali","Generated Static Data"
P-00344,assigned,"Anastasia Anggraini","Dk. Soekarno Hatta No. 343, Lubuklinggau 17947, Lampung","Generated Static Data"
P-00345,assigned,"Ghani Maheswara","Jln. Bakti No. 290, Bandung 41151, Babel","Generated Static Data"
P-00346,assigned,"Vanesa Laras Pratiwi","Jr. Acordion No. 717, Surabaya 50518, Bengkulu","Generated Static Data"
P-00347,assigned,"Nasim Damanik","Jr. Basuki No. 686, Binjai 86779, Kalsel","Generated Static Data"
P-00348,assigned,"Rafi Waskita","Psr. Kebangkitan Nasional No. 241, Yogyakarta 25600, DKI","Generated Static Data"
P-00349,assigned,"Cinthia Susanti S.IP","Kpg. Baiduri No. 566, Kupang 32603, Bali","Generated Static Data"
P-00350,assigned,"Olivia Winarsih","Jr. Sampangan No. 915, Tangerang 27711, Maluku","Generated Static Data"
P-00351,assigned,"Balidin Mangunsong","Ki. Teuku Umar No. 296, Palopo 67551, Sumbar","Generated Static Data"
P-00352,assigned,"Nabila Syahrini Kuswandari S.I.Kom","Psr. Babah No. 755, Administrasi Jakarta Barat 56723, Papua","Generated Static Data"
P-00353,assigned,"Victoria Nuraini","Jln. Orang No. 566, Gorontalo 67662, NTT","Generated Static Data"
P-00354,assigned,"Shania Oktaviani","Dk. Jend. A. Yani No. 198, Cilegon 82554, Lampung","Generated Static Data"
P-00355,assigned,"Zizi Kuswandari","Psr. Gardujati No. 210, Blitar 13096, Jambi","Generated Static Data"
P-00356,assigned,"Rika Wahyuni","Kpg. Jambu No. 952, Tidore Kepulauan 41634, Jatim","Generated Static Data"
P-00357,assigned,"Bahuwarna Bakianto Gunawan S.Ked","Jr. Pintu Besar Selatan No. 153, Surabaya 25243, Sumsel","Generated Static Data"
P-00358,assigned,"Lantar Mandala","Psr. Radio No. 521, Cirebon 48187, Sulut","Generated Static Data"
P-00359,assigned,"Mutia Agustina","Ki. Sutami No. 981, Bengkulu 60198, Kaltim","Generated Static Data"
P-00360,assigned,"Marwata Raden Hidayat","Jr. Baing No. 53, Administrasi Jakarta Utara 30017, Kalteng","Generated Static Data"
P-00361,assigned,"Mala Laksmiwati","Jln. Pacuan Kuda No. 278, Batam 74845, Jabar","Generated Static Data"
P-00362,assigned,"Prakosa Halim S.E.I","Gg. Babakan No. 397, Administrasi Jakarta Pusat 44066, Jabar","Generated Static Data"
P-00363,assigned,"Gawati Rahayu Wijayanti","Dk. W.R. Supratman No. 265, Administrasi Jakarta Timur 44981, Maluku","Generated Static Data"
P-00364,assigned,"Wulan Lailasari","Ki. Jaksa No. 601, Padangsidempuan 52641, Aceh","Generated Static Data"
P-00365,assigned,"Vanesa Gasti Agustina S.Gz","Gg. B.Agam Dlm No. 188, Madiun 31244, Banten","Generated Static Data"
P-00366,assigned,"Najwa Rina Suartini","Psr. Bass No. 228, Makassar 29057, Sulteng","Generated Static Data"
P-00367,assigned,"Eka Hastuti","Ds. Baranang Siang Indah No. 74, Cilegon 34285, Sumbar","Generated Static Data"
P-00368,assigned,"Jessica Utami M.Kom.","Jln. Bambu No. 883, Semarang 35508, Sumsel","Generated Static Data"
P-00369,assigned,"Tari Aryani","Ds. Pacuan Kuda No. 384, Sibolga 24010, Kalteng","Generated Static Data"
P-00370,assigned,"Capa Sihombing S.T.","Ki. Sudirman No. 428, Ternate 85737, Maluku","Generated Static Data"
P-00371,assigned,"Uchita Wulandari","Psr. Bakau No. 876, Kotamobagu 62387, Kalteng","Generated Static Data"
P-00372,assigned,"Lalita Gilda Riyanti","Ki. Sunaryo No. 94, Malang 94541, Kalbar","Generated Static Data"
P-00373,assigned,"Dewi Puspita","Psr. Dahlia No. 440, Pasuruan 92801, Sulsel","Generated Static Data"
P-00374,assigned,"Aurora Nabila Halimah","Gg. Raya Ujungberung No. 820, Tanjungbalai 95580, Papua","Generated Static Data"
P-00375,assigned,"Rachel Shakila Wulandari M.Farm","Dk. Moch. Ramdan No. 231, Langsa 69804, Malut","Generated Static Data"
P-00376,assigned,"Suci Hastuti","Gg. Bambon No. 560, Payakumbuh 25480, Sultra","Generated Static Data"
P-00377,assigned,"Vera Widiastuti","Kpg. Ikan No. 437, Singkawang 70124, Aceh","Generated Static Data"
P-00378,assigned,"Umi Suartini","Dk. Bara Tambar No. 90, Surabaya 78902, Sultra","Generated Static Data"
P-00379,assigned,"Cindy Namaga S.T.","Kpg. R.E. Martadinata No. 446, Medan 93149, Pabar","Generated Static Data"
P-00380,assigned,"Ellis Ella Wulandari M.TI.","Gg. Hayam Wuruk No. 213, Pasuruan 63572, Sulbar","Generated Static Data"
P-00381,assigned,"Irnanto Prasasta S.E.I","Kpg. Orang No. 816, Salatiga 67765, Kaltim","Generated Static Data"
P-00382,assigned,"Ina Elvina Yulianti","Jln. Camar No. 830, Jayapura 17403, Banten","Generated Static Data"
P-00383,assigned,"Ade Kania Namaga","Psr. Aceh No. 139, Prabumulih 66029, Kalteng","Generated Static Data"
P-00384,assigned,"Maria Hafshah Lestari","Jln. Eka No. 961, Langsa 87073, Jabar","Generated Static Data"
P-00385,assigned,"Jail Tamba S.Pt","Ds. Taman No. 182, Batu 74777, NTB","Generated Static Data"
P-00386,assigned,"Titi Winarsih S.Psi","Gg. Lada No. 592, Ambon 45050, Jatim","Generated Static Data"
P-00387,assigned,"Halima Purwanti","Gg. PHH. Mustofa No. 924, Bandar Lampung 79943, Sultra","Generated Static Data"
P-00388,assigned,"Gaduh Saputra S.Pt","Ki. S. Parman No. 601, Tangerang Selatan 51571, Sulteng","Generated Static Data"
P-00389,assigned,"Uda Mitra Zulkarnain S.E.","Ki. Babadan No. 513, Semarang 96208, Kaltim","Generated Static Data"
P-00390,assigned,"Yuliana Purnawati M.Kom.","Gg. Bacang No. 461, Gorontalo 10478, Gorontalo","Generated Static Data"
P-00391,assigned,"Endra Saefullah","Ki. Banal No. 89, Banjarbaru 56823, Sultra","Generated Static Data"
P-00392,assigned,"Candra Prayoga Wijaya","Psr. Supomo No. 350, Yogyakarta 89288, Bali","Generated Static Data"
P-00393,assigned,"Nova Yulia Nasyidah S.Psi","Jr. Karel S. Tubun No. 131, Lhokseumawe 14383, Banten","Generated Static Data"
P-00394,assigned,"Asmadi Prasetya","Ki. BKR No. 346, Gorontalo 83708, Kaltim","Generated Static Data"
P-00395,assigned,"Rini Yuniar","Ds. Teuku Umar No. 935, Tangerang 36621, Sulut","Generated Static Data"
P-00396,assigned,"Yunita Hassanah S.Pd","Gg. Daan No. 32, Bima 94592, Sulteng","Generated Static Data"
P-00397,assigned,"Restu Gilda Pratiwi S.E.","Ds. Kalimantan No. 271, Palembang 69338, Gorontalo","Generated Static Data"
P-00398,assigned,"Raihan Narpati","Gg. Baladewa No. 165, Palopo 44190, Jambi","Generated Static Data"
P-00399,assigned,"Vera Chelsea Purwanti","Kpg. Perintis Kemerdekaan No. 48, Tanjung Pinang 82900, Kaltara","Generated Static Data"
P-00400,assigned,"Jindra Sitorus","Ki. Imam No. 102, Jambi 56500, DIY","Generated Static Data"
P-00401,assigned,"Makara Balijan Sirait","Jr. Yogyakarta No. 185, Sungai Penuh 41004, NTT","Generated Static Data"
P-00402,assigned,"Dartono Narpati","Jr. Wahid No. 815, Pekanbaru 83588, Kalbar","Generated Static Data"
P-00403,assigned,"Clara Yuliarti","Dk. Raya Setiabudhi No. 684, Batam 40294, Bengkulu","Generated Static Data"
